loan_id,funded_amount,funded_date,duration years,duration months,10 yr treasury index date funded,interest rate,payments,total past payments,loan balance,property value,purpose,firstname,middlename,lastname,employment length,quarter,months remain,year
LL0001376,1460000,2017-09-01,30,360,2.1657,0.03764,6773.09,28,1270353.44,1502600,home,Brian,Grant,Logan,16,2017Q3,332,2017
LL0001306,1368000,2019-04-14,15,180,2.56,0.03859,10022.54,8,1287819.66,1501100,home,Nyla,Briella,Watts,5,2019Q2,172,2019
LL0000131,1356000,2018-10-09,15,180,3.21,0.04509,10379.55,14,1210686.34,1498450,home,Kyleigh,Leia,Simon,16,2018Q4,166,2018
LL0001344,1250000,2016-04-07,15,180,1.7,0.02999,8631.67,44,870206.55,1498200,commerical property,Ariel,Sydney,Webb,6,2016Q2,136,2016
LL0000714,1310000,2013-01-02,30,360,1.86,0.03459,5852.54,83,824238.77,1497750,home,Monica,Imani,Flowers,13,2013Q1,277,2013
LL0000194,1370000,2013-01-03,30,360,1.92,0.03519,6166.45,83,858184.52,1497700,investment property,Victoria,Briana,White,4,2013Q1,277,2013
LL0001071,1428000,2016-03-13,15,180,1.98,0.03279,10054.25,45,975558.78,1497450,home,Danielle,Myla,Wade,3,2016Q1,135,2016
LL0000887,1416000,2018-12-13,30,360,2.91,0.04509,7182.24,12,1329813.14,1495200,commerical property,Alia,Emma,Trevino,1,2018Q4,348,2018
LL0000993,1392000,2014-05-16,15,180,2.52,0.03819,10170.65,67,710566.22,1494800,home,Daleyza,Sawyer,Franklin,7,2014Q2,113,2014
LL0000272,1250000,2016-09-07,30,360,1.5391,0.03138,5363.54,39,1040821.99,1490550,investment property,Austin,Oscar,Lind,5,2016Q3,321,2016
LL0000271,1270000,2014-07-05,15,180,2.65,0.03949,9361.61,65,661495.22,1490300,investment property,Stephen,Messiah,Harvey,13,2014Q3,115,2014
LL0000176,1470000,2018-12-11,15,180,2.89,0.04189,11013.16,12,1337842.03,1489300,investment property,Garrett,Derrick,Pickering,13,2018Q4,168,2018
LL0001450,1360000,2012-12-10,30,360,1.63,0.03229,5903.14,84,864136.03,1488900,commerical property,Jude,Bennett,Hunt,4,2012Q4,276,2012
LL0001461,1220000,2015-03-16,30,360,2.1,0.03699,5614.76,57,899958.54,1487600,home,Talia,Laura,Pena,11,2015Q1,303,2015
LL0001238,1160000,2012-01-15,30,360,1.89,0.03489,5201.8,95,665829.17,1485400,investment property,Rosa,Abigail,Dillon,17,2012Q1,265,2012
LL0001418,1420000,2019-10-13,30,360,1.76,0.03359,6265.2,2,1407469.61,1484000,investment property,Kayleigh,Adaline,Norris,13,2019Q4,358,2019
LL0001142,1290000,2019-07-07,30,360,2.04,0.03639,5893.23,5,1260533.84,1478900,investment property,Jude,Jameson,Hines,2,2019Q3,355,2019
LL0001127,1250000,2017-06-05,30,360,2.1817,0.0378,5810.24,30,1075692.67,1477000,commerical property,King,Victor,Boyd,1,2017Q2,330,2017
LL0000656,1400000,2019-02-10,30,360,2.63,0.04229,6869.96,10,1331300.42,1476250,investment property,Hallie,Sasha,Hood,9,2019Q1,350,2019
LL0001166,1310000,2014-03-24,30,360,2.74,0.04339,6512.85,69,860613.31,1475450,home,Amara,Celeste,Norman,8,2014Q1,291,2014
LL0001414,1190000,2014-03-26,15,180,2.71,0.04009,8807.65,69,582271.85,1475350,home,Daniel,Zane,Lynch,10,2014Q1,111,2014
LL0000126,1220000,2012-08-12,30,360,1.65,0.03249,5308.85,88,752821.42,1474900,investment property,Zachary,Ian,Craig,12,2012Q3,272,2012
LL0000909,1430000,2017-08-08,30,360,2.2619,0.0386,6712.13,28,1242060.45,1473800,investment property,Andy,Edwin,Farrell,5,2017Q3,332,2017
LL0000215,1410000,2016-07-05,30,360,1.37,0.02969,5921.07,41,1167236.17,1473750,investment property,Charlee,Paislee,Delgado,2,2016Q3,319,2016
LL0001578,1240000,2013-11-08,30,360,2.77,0.04369,6186.75,73,788367.27,1472250,home,Isaac,Luke,Allen,18,2013Q4,287,2013
LL0000766,1390000,2015-08-07,30,360,2.18,0.03779,6460.2,52,1054069.52,1470400,home,Edward,Maddox,Duran,12,2015Q3,308,2015
LL0001405,1440000,2018-05-10,30,360,2.97,0.04569,7355.42,19,1300246.93,1470050,commerical property,Winter,Alani,Poole,10,2018Q2,341,2018
LL0000708,1380000,2018-06-20,15,180,2.93,0.04229,10366.78,18,1193397.94,1468000,commerical property,David,Fernando,Figueroa,8,2018Q2,162,2018
LL0001721,1452000,2019-02-15,30,360,2.66,0.04259,7150.62,10,1380493.8,1468000,home,Milani,Ava,Ware,12,2019Q1,350,2019
LL0000726,1380000,2018-06-27,30,360,2.83,0.04429,6934.16,18,1255185.11,1467650,commerical property,Jake,Tobias,Moya,6,2018Q2,342,2018
LL0000712,1340000,2013-01-23,30,360,1.86,0.03459,5986.57,83,843114.46,1466700,investment property,Emersyn,Jazmin,Rojas,13,2013Q1,277,2013
LL0001028,1170000,2013-08-11,30,360,2.57,0.04169,5700.35,76,736773.28,1466700,investment property,Linda,Abigail,Johnson,8,2013Q3,284,2013
LL0000540,1150000,2012-07-18,30,360,1.52,0.03119,4922.56,89,711891.78,1466150,commerical property,Johnathan,Trevor,Rhodes,11,2012Q3,271,2012
LL0000713,1140000,2012-01-21,30,360,2.05,0.03649,5214.4,95,644632.35,1465100,investment property,Adele,Olivia,Mcdowell,12,2012Q1,265,2012
LL0001016,1280000,2019-09-23,30,360,1.72,0.03319,5619.23,3,1263142.31,1465000,investment property,Julius,Troy,Abbott,2,2019Q3,357,2019
LL0000426,1344000,2019-12-15,30,360,1.82,0.03419,5974.56,0,1344000.0,1464850,investment property,Ashley,Emily,Myers,7,2019Q4,360,2019
LL0000557,1440000,2018-09-27,30,360,3.06,0.04659,7432.94,15,1328505.91,1463050,investment property,Lia,Aylin,Holt,8,2018Q3,345,2018
LL0000511,1430000,2018-04-18,30,360,2.87,0.04469,7219.28,20,1285614.32,1461150,home,Harper,Baylee,Wilson,7,2018Q2,340,2018
LL0001621,1392000,2016-05-11,30,360,1.73,0.03329,6118.59,43,1128900.62,1458500,investment property,Ezekiel,George,Chang,7,2016Q2,317,2016
LL0001049,1260000,2015-09-23,30,360,2.16,0.03759,5841.69,51,962073.65,1458050,commerical property,Gavin,Evan,Ward,13,2015Q3,309,2015
LL0000945,1280000,2016-11-12,30,360,2.1501,0.03749,5927.15,37,1060695.33,1457250,home,Grant,Jeremy,Fernandez,5,2016Q4,323,2016
LL0001069,1450000,2019-08-21,30,360,1.59,0.03189,6262.05,4,1424951.8,1456650,commerical property,Amelia,Sierra,Anderson,10,2019Q3,356,2019
LL0001341,1430000,2018-07-23,30,360,2.96,0.04559,7295.82,17,1305971.11,1456350,home,Lorenzo,Elliott,Matthews,18,2018Q3,343,2018
LL0001406,1320000,2019-03-10,30,360,2.62,0.04219,6469.67,9,1261772.94,1454850,investment property,Blake,Amara,Todd,7,2019Q1,351,2019
LL0001665,1250000,2018-09-09,30,360,2.94,0.04539,6362.57,15,1154561.52,1453950,home,Nolan,Karter,Stclair,3,2018Q3,345,2018
LL0001402,1450000,2019-10-25,30,360,1.8,0.03399,6429.67,2,1437140.65,1453400,commerical property,Kayden,Xander,Ireland,4,2019Q4,358,2019
LL0000186,1196000,2015-10-22,15,180,2.04,0.03339,8455.75,50,773212.58,1452600,commerical property,Annabella,Cataleya,Singh,9,2015Q4,130,2015
LL0000430,1202500,2012-11-25,30,360,1.7,0.03299,5265.75,85,754911.31,1452150,home,Sergio,Marshall,Gates,10,2012Q4,275,2012
LL0000916,1230000,2017-09-10,15,180,2.0507,0.03349,8702.13,27,995042.47,1452150,investment property,Kyla,Logan,Joseph,2,2017Q3,153,2017
LL0000685,1356000,2018-02-03,30,360,2.84,0.04439,6821.59,22,1205924.97,1450850,investment property,Fernando,Daxton,Mackenzie,7,2018Q1,338,2018
LL0000574,1380000,2019-06-04,30,360,2.12,0.03719,6366.74,6,1341799.53,1450550,investment property,Lilith,Mae,Abbott,5,2019Q2,354,2019
LL0001432,1392000,2016-10-18,30,360,1.7379,0.03337,6124.74,38,1159260.0,1450500,investment property,Kiara,Abby,Harmon,11,2016Q4,322,2016
LL0001628,1310000,2018-11-18,30,360,3.08,0.04679,6777.63,13,1221890.81,1450450,investment property,Jazmine,Elsa,Ayala,6,2018Q4,347,2018
LL0000999,1350000,2014-08-27,15,180,2.37,0.03669,9763.34,64,725146.1,1447650,commerical property,Cruz,Joaquin,Barker,8,2014Q3,116,2014
LL0000308,1270000,2016-11-26,15,180,2.3572,0.03656,9176.61,37,930465.35,1446550,commerical property,Paul,Maximus,Carroll,12,2016Q4,143,2016
LL0001195,1210000,2016-11-28,30,360,2.3124,0.03911,5714.81,37,998551.91,1446450,commerical property,John,Samuel,Robinson,17,2016Q4,323,2016
LL0001702,1200000,2016-08-02,30,360,1.55,0.03149,5156.19,40,993752.46,1442350,investment property,Luca,Steven,Palmer,6,2016Q3,320,2016
LL0000919,1170000,2014-12-19,30,360,2.17,0.03769,5431.07,60,844135.54,1441950,home,Gregory,Alexis,Thornton,12,2014Q4,300,2014
LL0000256,1392000,2017-04-17,30,360,2.2498,0.03848,6524.22,32,1183224.93,1441450,commerical property,Beau,Leon,Lima,7,2017Q2,328,2017
LL0000321,1410000,2018-04-22,30,360,2.96,0.04559,7193.78,20,1266124.45,1440950,commerical property,Jackson,Jaiden,Yang,11,2018Q2,340,2018
LL0001400,1310000,2019-06-17,30,360,2.09,0.03689,6021.56,6,1273870.64,1439900,home,Logan,Liam,Trimble,5,2019Q2,354,2019
LL0000202,1140000,2013-07-19,30,360,2.5,0.04099,5507.8,77,715899.39,1437850,home,Amari,Solomon,Arteaga,4,2013Q3,283,2013
LL0000720,1220000,2014-09-06,30,360,2.46,0.04059,5866.04,63,850439.46,1437150,home,Tucker,Karter,Arnold,10,2014Q3,297,2014
LL0000443,1340000,2017-12-26,30,360,2.47,0.04069,6450.78,24,1185181.19,1436800,home,Travis,Damien,Mccoy,10,2017Q4,336,2017
LL0000762,1210000,2017-06-10,30,360,2.2005,0.03799,5637.4,30,1040878.15,1436750,home,Clayton,Kameron,Howell,17,2017Q2,330,2017
LL0000133,1250000,2016-05-08,30,360,1.79,0.03389,5535.89,43,1011956.55,1436650,investment property,Hannah,Jayleen,Walker,3,2016Q2,317,2016
LL0001109,1330000,2014-03-04,15,180,2.7,0.03999,9837.18,69,651234.38,1436450,investment property,Cameron,Eli,Nguyen,7,2014Q1,111,2014
LL0000661,1220000,2014-10-20,30,360,2.2,0.03799,5683.99,62,867592.92,1434950,investment property,Colton,Calvin,Isaacs,15,2014Q4,298,2014
LL0000567,1180000,2012-08-28,30,360,1.64,0.03239,5128.31,88,728708.42,1434100,commerical property,Ellie,Emma,Phillips,7,2012Q3,272,2012
LL0001037,1270000,2014-05-17,30,360,2.52,0.04119,6150.63,67,857908.11,1432750,investment property,Killian,Cohen,Lin,1,2014Q2,293,2014
LL0000180,1180000,2012-10-19,30,360,1.79,0.03389,5225.88,86,730573.97,1431500,commerical property,Beau,Paul,Armstrong,10,2012Q4,274,2012
LL0000813,1240000,2016-02-25,30,360,1.71,0.03309,5436.79,46,989907.54,1430300,investment property,Natalia,Mia,Chavez,11,2016Q1,314,2016
LL0000654,1160000,2015-02-05,15,180,1.83,0.03129,8082.91,58,691191.11,1429550,commerical property,Cameron,Marcus,Michaud,15,2015Q1,122,2015
LL0000591,1380000,2017-05-12,15,180,2.3257,0.03624,9949.63,31,1071561.59,1428200,commerical property,Elijah,Braxton,Nunn,5,2017Q2,149,2017
LL0001728,1416000,2019-05-03,30,360,2.54,0.04139,6874.16,7,1367880.86,1428150,commerical property,Malachi,Emmanuel,Wang,13,2019Q2,353,2019
LL0001249,1330000,2014-08-28,30,360,2.34,0.03939,6302.94,64,926611.83,1427600,investment property,Elianna,Caitlyn,Phelps,6,2014Q3,296,2014
LL0001100,1189500,2013-08-13,30,360,2.71,0.04309,5892.78,76,741648.44,1426100,commerical property,Cash,Rory,Hacker,10,2013Q3,284,2013
LL0000593,1240000,2019-09-13,30,360,1.9,0.03499,5567.46,3,1223297.61,1425500,home,Camilla,Dahlia,Hardy,17,2019Q3,357,2019
LL0001274,1170000,2016-01-06,30,360,2.18,0.03779,5437.72,47,914426.99,1422800,home,Sean,Kenneth,Flynn,4,2016Q1,313,2016
LL0001528,1330000,2018-03-28,30,360,2.77,0.04369,6635.79,21,1190648.45,1422200,commerical property,Alejandro,Holden,Minton,7,2018Q1,339,2018
LL0000880,1310000,2013-11-20,30,360,2.8,0.04399,6559.19,73,831178.83,1421650,commerical property,Ada,Camryn,Marquez,4,2013Q4,287,2013
LL0001224,1260000,2017-09-24,30,360,2.2499,0.03849,5906.26,27,1100530.87,1421450,investment property,Virginia,Jamie,Briggs,12,2017Q3,333,2017
LL0000583,1222000,2012-05-19,30,360,1.71,0.03309,5357.87,91,734433.7,1421150,home,Adam,Gavin,Richardson,12,2012Q2,269,2012
LL0001485,1111500,2012-12-02,30,360,1.62,0.03219,4818.43,84,706752.09,1420800,commerical property,Jaxson,Parker,Hough,6,2012Q4,276,2012
LL0000435,1215500,2015-05-25,30,360,2.21,0.03809,5669.94,55,903653.25,1419600,investment property,Alayah,Hayley,Franco,4,2015Q2,305,2015
LL0001009,1130000,2014-01-01,30,360,3.04,0.04639,5819.25,72,711014.11,1419550,investment property,Kayla,Sophia,West,11,2014Q1,288,2014
LL0001252,1404000,2019-03-25,30,360,2.43,0.04029,6726.41,9,1343462.35,1418100,investment property,Daniel,Axel,Stoner,6,2019Q1,351,2019
LL0000337,1200000,2017-12-01,30,360,2.37,0.03969,5707.56,25,1057311.05,1418050,commerical property,Ashton,Spencer,Gruber,13,2017Q4,335,2017
LL0000903,1400000,2019-02-21,30,360,2.69,0.04289,6919.16,10,1330808.4,1415700,home,Jonathan,Julian,Turner,17,2019Q1,350,2019
LL0000262,1222000,2012-09-20,30,360,1.8,0.03399,5418.66,87,750576.31,1414950,commerical property,Emely,Janelle,Hines,9,2012Q3,273,2012
LL0001094,1110000,2013-03-03,30,360,1.86,0.03459,4959.03,81,708318.84,1414750,investment property,Elijah,Alexander,Cummings,13,2013Q1,279,2013
LL0000854,1310000,2017-07-25,30,360,2.3354,0.03934,6204.4,29,1130072.46,1414500,investment property,Elijah,Alexander,Anderson,3,2017Q3,331,2017
LL0000270,1150000,2012-03-17,15,180,2.31,0.03609,8282.84,93,379695.55,1412300,investment property,Braxton,Simon,Knott,11,2012Q1,87,2012
LL0001564,1200000,2015-03-17,30,360,2.06,0.03659,5495.61,57,886750.5,1407550,investment property,Ruth,Rowan,Bates,17,2015Q1,303,2015
LL0000605,1280000,2016-07-04,30,360,1.46,0.03059,5437.35,41,1057068.79,1403800,home,Zane,Nash,Saavedra,11,2016Q3,319,2016
LL0000635,1163500,2016-10-03,30,360,1.6221,0.03221,5045.13,38,971785.23,1402750,home,Kali,Chelsea,Fowler,5,2016Q4,322,2016
LL0000156,1140000,2015-08-04,30,360,2.23,0.03829,5330.75,52,862800.94,1400550,investment property,Dylan,Emmett,Boles,12,2015Q3,308,2015
LL0001102,1130000,2015-01-22,15,180,1.9,0.03199,7912.18,59,663181.53,1400250,commerical property,Evelynn,Selah,Mack,2,2015Q1,121,2015
LL0000559,1360000,2017-12-10,15,180,2.38,0.03679,9842.39,24,1123782.65,1397600,home,Mia,Madison,Mathews,18,2017Q4,156,2017
LL0001617,1220000,2013-08-21,30,360,2.87,0.04469,6159.11,76,751907.69,1396200,commerical property,Weston,Brooks,Weldon,18,2013Q3,284,2013
LL0000140,1250000,2018-08-23,30,360,2.82,0.04419,6273.55,16,1149623.23,1394800,home,Harper,Emily,Castaneda,7,2018Q3,344,2018
LL0000590,1240000,2018-03-03,30,360,2.86,0.04459,6252.73,21,1108692.75,1393450,investment property,Javier,Jax,Brock,18,2018Q1,339,2018
LL0001098,1250000,2018-10-18,30,360,3.17,0.04769,6534.91,14,1158511.19,1392000,home,Connor,Levi,York,13,2018Q4,346,2018
LL0001122,1270000,2019-12-21,15,180,1.92,0.03219,8904.77,0,1270000.0,1390550,investment property,Iris,Maggie,Matthews,16,2019Q4,180,2019
LL0000372,1189500,2015-08-26,30,360,2.18,0.03779,5528.35,52,902025.68,1388950,investment property,Maddox,Jonah,Jimenez,7,2015Q3,308,2015
LL0000420,1290000,2014-08-06,30,360,2.49,0.04089,6225.03,64,891598.07,1388700,investment property,Ronan,Jett,Terry,12,2014Q3,296,2014
LL0000350,1170000,2014-09-11,30,360,2.54,0.04139,5679.92,63,812164.88,1386900,home,Baylee,Addyson,Francis,15,2014Q3,297,2014
LL0000543,1130000,2015-10-27,30,360,2.05,0.03649,5168.66,50,871567.2,1386350,investment property,Katelynn,Ava,Rich,16,2015Q4,310,2015
LL0000139,1230000,2018-02-11,30,360,2.83,0.04429,6180.45,22,1094030.16,1384450,commerical property,Elena,Abigail,Reynolds,10,2018Q1,338,2018
LL0001062,1260000,2013-03-11,30,360,2.07,0.03669,5777.5,81,792022.88,1384350,home,Dahlia,Maeve,Christensen,13,2013Q1,279,2013
LL0000523,1140000,2013-03-18,30,360,1.96,0.03559,5156.73,81,722305.0,1384000,commerical property,Jayce,Messiah,Dasilva,18,2013Q1,279,2013
LL0001167,1240000,2012-02-15,15,180,1.93,0.03229,8700.44,94,422158.43,1383850,commerical property,Mason,Juan,Brannon,7,2012Q1,86,2012
LL0000117,1300000,2015-06-27,30,360,2.49,0.04089,6273.29,54,961242.54,1382450,home,Morgan,Emily,Bryant,14,2015Q2,306,2015
LL0000594,1140000,2013-05-14,30,360,1.96,0.03559,5156.73,79,732618.46,1381150,home,Jase,Karson,Linton,10,2013Q2,281,2013
LL0000127,1280000,2014-07-06,15,180,2.65,0.03949,9435.33,65,666703.85,1380250,investment property,Grayson,Jaxon,Evans,9,2014Q3,115,2014
LL0000709,1270000,2013-12-23,30,360,2.94,0.04539,6464.37,72,804565.61,1380000,home,Harper,Emily,Hodge,14,2013Q4,288,2013
LL0001620,1270000,2017-05-12,30,360,2.3257,0.03924,6007.66,31,1083762.49,1378200,commerical property,Beau,Matteo,Moody,9,2017Q2,329,2017
LL0001058,1222000,2014-10-15,30,360,2.15,0.03749,5658.58,62,871168.09,1377200,home,Elijah,Adan,Williams,8,2014Q4,298,2014
LL0001173,1183000,2019-04-19,30,360,2.57,0.04169,5763.69,8,1136890.49,1375850,investment property,Adriel,Rhett,Conley,16,2019Q2,352,2019
LL0000378,1190000,2019-09-13,30,360,1.9,0.03499,5342.97,3,1173971.1,1375500,home,Zane,Corbin,Morton,2,2019Q3,357,2019
LL0001117,1130000,2013-02-23,30,360,1.97,0.03569,5117.83,82,710338.06,1375150,investment property,Ivan,Zander,Chatman,5,2013Q1,278,2013
LL0000896,1300000,2019-05-04,30,360,2.54,0.04139,6311.03,7,1255822.82,1372100,home,Lilian,Cameron,Pratt,14,2019Q2,353,2019
LL0000601,1140000,2013-11-12,30,360,2.8,0.04399,5708.0,73,723315.93,1372050,investment property,Tatiana,Charlotte,Sawyer,4,2013Q4,287,2013
LL0000370,1200000,2013-12-13,15,180,2.88,0.04179,8984.28,72,553131.81,1370500,investment property,Zayden,Iker,Castro,9,2013Q4,108,2013
LL0000489,1290000,2018-12-09,30,360,2.85,0.04449,6497.21,12,1212033.51,1369400,commerical property,Isabel,Emery,Mason,8,2018Q4,348,2018
LL0000310,1260000,2017-04-18,30,360,2.1682,0.03767,5847.42,32,1072882.64,1369400,home,Chanel,Ava,Smith,6,2017Q2,328,2017
LL0001083,1270000,2014-08-18,30,360,2.39,0.03989,6055.12,64,882472.12,1368100,commerical property,Gunner,Javier,Cochran,7,2014Q3,296,2014
LL0000166,1120000,2016-06-12,30,360,1.64,0.03239,4867.55,42,915562.83,1364900,commerical property,Carlos,Brody,Oliva,11,2016Q2,318,2016
LL0001298,1290000,2019-03-11,30,360,2.64,0.04239,6337.72,9,1232960.52,1364800,commerical property,Liam,Mason,Williams,7,2019Q1,351,2019
LL0001120,1150000,2018-03-03,30,360,2.86,0.04459,5798.9,21,1028223.12,1363450,home,Johnathan,Louis,Mathis,18,2018Q1,339,2018
LL0001269,1280000,2015-06-09,30,360,2.42,0.04019,6124.94,54,949252.98,1363350,commerical property,Brody,Bentley,Brenner,4,2015Q2,306,2015
LL0001650,1240000,2019-12-02,30,360,1.83,0.03429,5519.13,0,1240000.0,1361500,home,Madison,Charlotte,Garrison,6,2019Q4,360,2019
LL0000552,1120000,2016-08-25,30,360,1.5731,0.03172,4826.49,40,926940.27,1361200,home,Ryan,Owen,Nelson,8,2016Q3,320,2016
LL0001395,1220000,2015-08-02,15,180,2.2,0.03499,8720.97,52,766509.67,1360650,commerical property,Blake,Elliot,Rudd,14,2015Q3,128,2015
LL0001691,1170000,2012-11-14,30,360,1.59,0.03189,5052.83,85,740509.8,1360200,investment property,Nash,Jett,Huffman,18,2012Q4,275,2012
LL0001029,1110000,2012-12-06,30,360,1.59,0.03189,4793.71,84,707328.65,1359100,investment property,Damien,Gage,Fuentes,17,2012Q4,276,2012
LL0000061,1310000,2017-05-08,30,360,2.3868,0.03985,6242.82,31,1116472.67,1358400,home,Reese,Kaitlyn,Ferguson,5,2017Q2,329,2017
LL0001409,1270000,2018-08-13,30,360,2.88,0.04479,6419.07,16,1167294.94,1355300,commerical property,Jake,Zayden,Sparks,6,2018Q3,344,2018
LL0000673,1160000,2019-03-16,30,360,2.59,0.04189,5665.15,9,1109013.61,1354550,commerical property,Mateo,Maximus,Mulligan,14,2019Q1,351,2019
LL0001099,1240000,2017-01-09,30,360,2.3647,0.03963,5893.53,35,1033726.46,1354350,commerical property,Caleb,Ryker,Kahn,4,2017Q1,325,2017
LL0000629,1100000,2012-09-11,30,360,1.7,0.03299,4816.9,87,680929.56,1353400,investment property,Karter,Mia,Williams,18,2012Q3,273,2012
LL0000953,1210000,2018-09-20,30,360,3.07,0.04669,6252.99,15,1116205.12,1353400,investment property,Ava,Charlotte,Gates,8,2018Q3,345,2018
LL0000537,1150000,2012-03-09,30,360,2.04,0.03639,5253.66,93,661410.0,1352700,commerical property,Luis,Sawyer,Means,10,2012Q1,267,2012
LL0001614,1260000,2014-12-04,30,360,2.25,0.03849,5906.26,60,905624.15,1352700,investment property,Fatima,Mikayla,Byrd,3,2014Q4,300,2014
LL0001168,1210000,2018-11-10,30,360,3.19,0.04789,6340.41,13,1127574.7,1350850,commerical property,Shelby,Erin,Contreras,1,2018Q4,347,2018
LL0001658,1200000,2018-05-17,30,360,3.11,0.04709,6230.15,19,1081627.21,1349700,home,Lukas,Chance,Sims,8,2018Q2,341,2018
LL0000843,1280000,2019-07-28,30,360,2.08,0.03679,5876.43,5,1250617.85,1347850,investment property,Timothy,Jameson,Porter,5,2019Q3,355,2019
LL0001273,1183000,2017-10-08,30,360,2.3589,0.03958,5619.22,26,1036900.39,1343750,investment property,Tyson,Hector,Sweeney,12,2017Q4,334,2017
LL0001055,1130000,2018-05-11,30,360,2.97,0.04569,5771.97,19,1020332.66,1340000,commerical property,Alivia,Jayla,Silva,3,2018Q2,341,2018
LL0000955,1170000,2014-01-10,30,360,2.88,0.04479,5913.63,71,750132.4,1339100,investment property,Aden,Dakota,Russo,18,2014Q1,289,2014
LL0001382,1160000,2013-08-06,15,180,2.67,0.03969,8562.37,76,509259.83,1336950,commerical property,Kayden,Asher,Frazier,8,2013Q3,104,2013
LL0000986,1137500,2012-05-14,30,360,1.78,0.03379,5031.36,91,679645.94,1336900,commerical property,Michael,Weston,Pickens,11,2012Q2,269,2012
LL0001693,1290000,2017-10-24,30,360,2.4189,0.04018,6172.05,26,1129526.66,1329950,home,Daniel,Jayceon,Mclaughlin,9,2017Q4,334,2017
LL0001250,1085500,2016-08-10,15,180,1.5,0.02799,7391.77,40,789829.01,1327450,commerical property,Declan,Elias,Ransom,3,2016Q3,140,2016
LL0000447,1290000,2017-12-18,30,360,2.39,0.03989,6150.48,24,1142388.49,1327200,home,Bryce,Seth,Burgess,4,2017Q4,336,2017
LL0001735,1170000,2018-01-07,30,360,2.47,0.04069,5632.4,23,1040454.78,1326200,commerical property,Kamila,Ember,Vazquez,17,2018Q1,337,2018
LL0000413,1130000,2019-05-27,30,360,2.32,0.03919,5342.16,7,1092604.89,1320950,investment property,Kimberly,Emily,Hamilton,7,2019Q2,353,2019
LL0000857,1100000,2017-10-06,30,360,2.3589,0.03958,5224.97,26,964150.82,1320850,investment property,Malachi,Garrett,Rowan,18,2017Q4,334,2017
